"","A","B","C","D","E","F","G","H","I","J","K","L","M","N","O","P","Q","R","S","T","U","V","W","X","Y","Z"
"31700_at",8.05244306615901,8.08787649596147,8.35049724708413,8.16337796592477,7.74589613076571,7.82644044000409,8.27007101960413,7.96413289676123,7.94687704021814,8.31414816108937,8.23256482972878,8.02564898458835,7.32085469122922,8.06891260087931,7.96781417057509,8.38374316696637,8.10322485307302,7.98680341324079,8.38124875848392,8.09503828253495,8.31499101562821,7.67616160599772,8.0870968170364,7.4125190393354,7.80712304172086,8.25240998186147
"31701_r_at",9.34885206136749,9.138553399049,8.83051203795624,8.9125151448024,9.39580401307684,8.98595859993257,9.17009030077899,8.93218226512268,8.77502090217359,9.19771061485948,9.19629474502826,8.95350970341974,8.59142510396482,9.19273665235794,9.17298247693239,9.17971008387062,8.8959629782417,9.5928157976415,9.72448997853639,8.87046336202581,8.8681126050203,9.36025232988183,8.94855412733788,8.65970696783134,8.78638726050036,9.54366020334297
"31704_at",7.89780916133411,7.79216558759526,8.12153869756427,8.28416707626294,7.98565411832316,8.24377855074309,8.15396742753934,7.44603285958176,7.5702352149746,8.16902303514792,7.67057835918544,8.08396856397755,7.94023136485608,8.51387758107388,8.18058053315846,7.80921505658947,7.53846056391804,8.03430376776804,7.86980973013979,7.96703023500434,8.26835017401977,7.96275143947303,7.8865928227635,7.99586888484505,7.83036942482434,7.54596064918395
"31705_at",8.27675719075583,8.10326682360427,8.34428259066936,8.37088788826013,8.29642528594086,8.42912633553387,8.31346354588161,8.01472350817708,7.96617664435471,8.37048253828321,8.36522884925154,8.13146601700938,7.62473697938533,8.35764436933162,8.470089410577,8.28958551242276,8.21696406447202,8.3289082526027,8.50725154562476,8.23292452332581,8.25271273315158,7.85567830859542,8.29547049407905,8.33624767714918,5.84781655840284,8.31997011168046
"31708_at",11.0227908490646,11.1209052772556,10.7029778066389,11.3063921267508,11.4149969933563,11.0270074871614,9.49629456229237,11.7630753955934,11.3587940349152,10.5020660080371,11.4621187980792,11.4637542461637,10.6456404211222,11.9836171346612,11.2133533577611,11.1426878485614,11.7219023616232,9.797569125572,10.88494890641,11.4495665329816,10.0993478104032,10.4703945082542,11.0278299905187,11.674351185407,11.0738269263017,11.6977625276094
"31709_at",8.55598099440789,8.61482761033223,9.11194418769253,9.04606809489971,8.84156434773057,7.09319041282496,9.15775871423024,8.01794973749429,8.4198759304222,9.14749496145569,8.83470805598769,8.56757967108906,8.23259840492584,8.50581552281384,8.62427273827338,8.8242841586985,8.49950310665873,8.97803828403934,8.36233837798235,8.46560721597306,8.56413424345824,9.11616198822476,8.72381109291049,8.79888324668195,8.18031199339936,9.09246381595717
"31710_at",9.09111004902017,8.99041034442869,9.30941268740693,9.09961870126695,8.78405241572301,8.78812123188554,9.38281205097892,8.62940398050307,8.46992259656603,9.20432659894124,8.7890412514585,8.75587233964046,8.55239244238019,8.79218836811254,8.82136582486887,8.99801775091044,8.75858634167792,9.1485070881826,8.92750243138134,8.85920552238698,9.26124166431567,9.20668473290425,8.60866511378937,8.57883307255957,8.55807243449932,9.25628890155728
"31711_at",6.04683370759276,6.5535141040851,6.01656763276741,4.96222972537979,6.66115101255052,5.80589861103049,5.49720357604554,5.81810151860665,6.61459059602549,6.29464831604941,6.46229122083432,6.43879351562634,6.88039166742512,6.46018391907573,5.84609460166017,5.98388514698926,5.98771195974149,6.53978694476795,6.01074180193716,6.7915536333886,5.71629406352085,6.38497882984547,6.04719154538126,5.66077177878851,6.52444611985521,7.05782930892248
"31712_at",6.36864788670671,4.97973270883868,5.95545927903404,6.3371062749392,6.16788976728858,5.31782139481711,6.50019017984198,4.97032910990328,5.31188815089425,5.28681462855298,5.07052242754394,5.67837337433399,6.13244112096022,5.24766932386072,5.41301518237339,5.16315250833829,5.75973109230294,6.46466826700344,6.06038034140306,4.30297699797526,5.30586475837124,6.58823340716712,6.06238726979621,5.71139578679198,5.88406792381321,5.75324884586106
"31715_at",8.01782728369167,7.85080567265728,8.02462441988177,8.06910600387827,7.59910202799656,7.5289931892253,8.29713179225542,7.39581686313265,7.13878375725385,8.1096269653064,7.62804448261682,7.34871045234283,7.91898842438787,7.58177302616342,7.66444017327947,7.36675058735116,7.61347271809323,8.08292075661793,7.8651393706027,7.56803210477128,7.60921568248433,8.09928994362573,7.69598685565176,7.7327576140096,7.75427289004344,7.81946382128337
"31716_at",7.2645270481964,7.92449780740447,7.53704751940466,7.27809629157318,6.97642092077082,7.43251684613237,6.81540891503185,7.32007845668856,7.98451529983788,7.08177634136153,7.72930124213734,7.1721074298742,7.16840135238727,7.21297781116879,7.19676439753784,6.98294795515753,7.03704171633687,7.2202912554592,7.08809918399721,7.47832471148503,7.48040246887495,7.17524513668912,7.53867783259353,6.73289325536705,7.15970990732305,7.23721952291084
"31717_at",4.07786677838551,3.79857937143225,4.01155825445125,2.45510229031344,4.33905184710475,3.54814065689505,3.57368959680295,4.87213925245275,5.29048707067599,1.95818565872205,4.6194599649206,4.87017234741952,4.62944988219907,3.42228683158326,4.21140942522493,4.12102369228835,4.75448669787116,4.79440026956265,5.57530325329914,3.34728296541041,3.5523524766977,4.23617878851169,3.94880639820511,3.23110672076391,4.03600212775161,4.2734711311472
"31719_at",10.556247380978,10.6042566909539,10.7822693082538,8.49884920653172,10.7923022653036,10.3997906017281,10.2676645375011,10.9444412100673,11.0324659350577,9.83321901235991,11.0685297476574,10.7712335912827,10.6529076975098,9.7833502425092,9.5453139591233,11.4865434370034,11.4037576850001,10.6116426992863,8.40999334768936,11.1863804634177,10.6865267895966,9.14987411171821,11.2228069755794,11.0471307301274,10.457842549697,8.95904561244225
"31720_s_at",10.9198391109205,10.9005272215904,10.7951630148743,7.48837843233286,10.6638782722731,10.4774850795277,11.09152133718,11.1078251552155,11.1978678479896,9.37336110524595,11.5090227861522,11.1545016938648,10.269313726348,9.56276902629068,9.54360027707073,11.6946843503662,10.4290195995346,10.9576607237065,7.14858843437402,10.8392904101987,10.4788707157962,9.69139981327112,11.473096889074,9.4071593986918,10.6286915884287,8.43126357826183
"31721_at",7.86551058690798,7.19554445921369,8.00618579994629,7.76786663217663,7.38587965249695,7.3821743976126,7.73154984376708,6.55026195839401,6.650391201982,8.17003520310445,7.45290837123223,7.600269753509,6.6507502010136,6.95234521599191,7.71796424799559,7.76140496101631,7.88966214164989,7.83968250701744,8.05609033541911,7.35288208652296,7.92752909794265,7.46827376250536,7.55620713867906,8.04762017929686,7.03980737197296,7.30225506786959
"31722_at",11.666286148328,11.9708213072001,11.6833806547803,12.0475499760375,12.0391041141353,11.6474269458581,11.3366627596339,12.1970169876837,12.2955795467462,11.5671955614069,12.5824054635408,11.9934267027513,12.1500772760117,11.9128481799234,11.3075252936312,12.0774032419998,12.0487150442573,11.9845929103881,12.4010128153828,12.0685633353389,11.0305843788997,11.4715228089788,11.8072220785077,11.7969927060121,11.7574733515602,11.8013324818357
"31724_at",8.07634530869005,7.72778434483708,8.40492440419172,7.72909726806105,7.60338154819642,7.96659773529363,8.09461612093514,7.78358761201847,7.62678954637581,8.16251217773008,8.04935304833618,8.06526532712643,7.04787642627916,7.83053422095422,8.0529538046808,8.24316922209532,8.11722230808119,8.24993829144169,7.96120078270908,7.40118672320824,8.0906999666107,7.74346111102567,7.74012479068938,7.51422485518532,7.43451981295328,8.01986311904629
"31725_s_at",6.40269489415494,6.18435369700268,6.05890955861174,5.90717670175371,5.71205095291191,5.1588338375892,6.47063121959881,6.34474862116813,5.04517209052229,5.96244722558283,6.35612091571313,5.97886830332803,5.75663904578711,5.48681410987362,5.58209229111083,5.78965362004379,5.9217814432688,6.56482322559904,6.51433691217244,5.68066754690101,5.90453708405844,6.47505569143185,6.18055368143178,5.68012178013599,5.50175440168077,6.28193373508251
"31726_at",7.86420472000733,7.54451629726595,8.39506708508346,8.40218921840177,7.28437532047019,7.55701177145822,7.88090587936499,7.04562862541887,7.27391678983012,8.56648792340709,6.91160770181529,7.43520352307862,7.39886337722878,7.06702556165789,7.99640004570664,7.75260142472612,8.50891189978183,7.87133851828006,7.76323892942447,7.34615024346654,8.72942701177728,8.03784891370964,7.52818058814744,7.79439637033945,7.78527590090728,8.60814391226646
"31727_at",7.95545230434319,7.36681177312713,8.22110372536788,8.30092906550743,7.41725337676439,7.66275381328617,8.17272751801285,7.32102612859297,7.75118250319757,8.19196724654993,7.6241374588201,8.06704708028806,7.85589628775136,7.80371784129516,7.80054403438688,7.8728656881162,7.96621702826606,8.13038007845021,7.80412456615751,7.71478127633229,7.96852856429399,7.62243990348379,7.80616291822679,7.74524405608426,7.6309660029094,8.214231682088
"31728_at",7.23003965549489,7.74195903677109,7.60923784863564,7.47251214110558,7.19247036601131,7.28560566151022,7.20027089002771,6.45916928659895,6.21873467847304,7.62459077782753,7.24998568163911,6.76346469186626,6.20520481278678,6.58132864838525,7.66202030771735,7.84482500344629,7.39413681880986,7.35102755219611,6.97194584308781,6.6596534569257,7.72494352807733,7.31673407097229,7.17355721900469,7.85667451599136,7.36691665699197,8.11788720914985
"31730_at",7.02089106948509,6.39936252880141,6.86355444030474,7.37918772810445,6.52873695675604,6.28700124419515,7.51546331151232,6.46421572034661,6.15332300627542,6.90924507520664,6.50641152678171,6.15612758293384,7.0666274090952,6.24018837426853,6.24209751239836,5.69029975305388,6.54089830377104,6.57229852730048,6.96094024773593,5.90857275875175,6.60604981620347,7.25170015947594,6.57637550282946,6.61551046488412,6.65066404939283,6.95924852109904
"31732_at",4.63337308287357,4.75351361624543,5.30594499278763,5.55309627178546,5.17403083427225,5.04689262601524,5.05187669568966,2.96398082785544,3.26833707275797,5.88979475465355,4.05830783593073,5.41795375309098,3.76860780611581,4.29096251250308,4.97204007746849,4.94407130654592,5.25023777132287,5.15318922238749,4.77545620949144,4.9095043135606,5.11564922080558,5.0398578069232,4.57573587862959,5.71595375606257,4.32833384557142,5.89141675642786
"31733_at",5.99041034442869,3.54577072611014,5.79901734610531,5.39920528050105,5.72528035831531,5.44498835136901,5.87080116129126,3.05976019996032,5.26412352994507,6.1054329430482,4.97397396992559,5.5495244011512,5.01326125113895,5.14190685351604,5.57525786550093,5.1857119625613,5.64025650666249,5.68423245346616,5.98921849876519,4.71645321203962,5.88266994681526,6.4555738137657,5.43238488653746,5.54655187558021,4.85715494014173,5.99623506773843
"31734_at",7.57389708152596,7.40906841531607,7.29195343397636,7.72535944065548,6.72708998541949,7.42619765104661,7.50206799764431,7.36312726282903,6.57749680682876,7.48125857187456,7.11786124220233,6.7281654197152,6.15350947220998,6.12594447051367,7.07540427180601,6.70669630652113,6.89138273014284,7.76852179652872,6.5171166099858,7.3415410611477,7.58077109963679,7.31867837373655,6.93854456915439,7.17442639367725,6.67977564577597,6.83907778302757
"31735_at",4.73885428784533,5.05127638295197,4.98692511660883,5.19462685829578,4.74568911218069,5.28506925081656,6.1306693988303,5.22566439878487,5.16702065995904,5.24042500804102,4.4858132115963,5.28697353052702,5.8766961979615,4.74459168654238,4.22394763243525,4.84783158827664,5.04330512947519,5.43690805171415,4.91879169690378,4.56406715682301,4.85773223315767,5.8789729616274,5.65473912563119,4.92727544936266,5.15100232757823,5.31034739224222
"31736_at",8.80255513803915,8.08477650468873,8.25176169124006,8.41353484892214,8.47624800848455,8.12419887399371,8.6210628316654,7.44240445735735,8.45452961286016,8.1568870188093,8.30473005783257,8.21456683504505,8.60694554376709,7.75991480710611,8.30025645373032,8.07923409045015,7.90600065924138,8.97019506740987,8.69586509470269,7.59248693737359,8.14214280505536,8.97782083272611,8.3159691968952,8.25247621413522,8.31621816492538,8.18838608768399
"31737_at",4.48954935788174,4.55206346112031,5.30074607294755,4.6862315725538,3.8483174698361,4.76373024951623,5.14403820955381,4.40767905430207,5.35984090615753,4.65821719638421,4.4753378513564,4.31591396543674,4.13454953446445,10.5206481430541,4.55398709166786,3.36392797797126,4.36827945380881,4.78099243531322,5.00362472240024,3.91233370186115,4.45288531506752,4.98428856767493,4.51884982870769,3.89740501897532,4.50678598653359,4.60137561781212
"31738_at",8.22609423497345,7.86504036345412,8.47250401793704,8.29837422035435,7.89895804947336,7.68437694272029,8.64729651892418,7.7743587988851,7.27618955777265,8.32599796239288,7.93169487463133,7.90480920956471,7.31936503580131,7.57736839975281,8.00231997098012,8.22647481258346,7.88900497995189,8.16657988470683,8.19247529768665,8.15141236924057,7.80528600576941,8.09687324939208,8.1495540699287,7.85098689730405,7.7592357445325,8.21790924381649
"31739_at",7.98693421551358,7.5181101989399,8.18678280162255,8.08065233423136,7.72809057366497,7.81606845326683,8.06079859172695,7.73795034821087,7.205196991415,8.01490200293573,7.75592239816572,7.45833278473561,7.16930370731707,7.51030528034659,7.51870035964686,8.22101186183406,8.28058520256447,8.03654179630247,8.39720399591063,8.24897119146416,7.95328270213189,7.66023840174443,7.49630255260583,7.9518092359838,7.10809576630522,8.16866710441356
